区间,频率,PK+ 电平,PK+: QPK 限值,PK+ 容许极限,AVG 电平,AVG 限值,AVG 容许极限,修正,线,备注
1,26.0448750,22.95952,73,50.04048,12.58678,60,47.41322,19.51441,"L1",
1,26.0490208,22.0776,73,50.92239,12.88657,60,47.11343,19.51438,"L1",
1,26.0531667,23.22103,73,49.77898,13.46044,60,46.53956,19.51435,"L1",
1,26.0573125,23.14786,73,49.85214,13.71511,60,46.28489,19.51432,"L1",
1,26.0614583,23.11518,73,49.88482,12.94999,60,47.05001,19.5143,"L1",
1,26.0656042,22.40832,73,50.59168,12.43203,60,47.56797,19.51427,"L1",
1,26.0697500,22.5002,73,50.49979,12.47881,60,47.52119,19.51424,"L1",
1,26.0738958,21.73876,73,51.26124,12.28527,60,47.71473,19.51422,"L1",
1,26.0780417,23.91124,73,49.08876,12.35479,60,47.64521,19.51419,"L1",
1,26.0821875,23.87656,73,49.12344,12.70869,60,47.29131,19.51416,"L1",
1,26.0863333,22.15465,73,50.84535,12.94547,60,47.05453,19.51413,"L1",
1,26.0904792,21.92822,73,51.07178,12.86127,60,47.13873,19.5141,"L1",
1,26.0946250,22.86808,73,50.13192,12.43578,60,47.56422,19.51408,"L1",
1,26.0987708,21.89806,73,51.10194,12.36068,60,47.63932,19.51405,"L1",
1,26.1029167,21.77293,73,51.22707,12.48827,60,47.51173,19.51402,"L1",
1,26.1070625,21.79166,73,51.20834,12.2178,60,47.7822,19.514,"L1",
1,26.1112083,22.36267,73,50.63733,12.12211,60,47.87789,19.51397,"L1",
1,26.1153542,21.82764,73,51.17236,12.13255,60,47.86745,19.51394,"L1",
1,26.1195000,22.05474,73,50.94526,12.78419,60,47.21581,19.51391,"L1",
1,26.1236458,22.42072,73,50.57928,12.86514,60,47.13486,19.51389,"L1",
1,26.1277917,22.31061,73,50.68939,12.62082,60,47.37918,19.51386,"L1",
1,26.1319375,22.54059,73,50.45941,12.46078,60,47.53922,19.51383,"L1",
1,26.1360833,24.14465,73,48.85535,12.51593,60,47.48407,19.5138,"L1",
1,26.1402292,23.78424,73,49.21576,12.38345,60,47.61655,19.51378,"L1",
1,26.1443750,21.89145,73,51.10855,12.20621,60,47.79379,19.51375,"L1",
1,26.1485208,21.67052,73,51.32948,12.33125,60,47.66875,19.51372,"L1",
1,26.1526667,22.52831,73,50.47169,12.65694,60,47.34306,19.51369,"L1",
1,26.1568125,22.37264,73,50.62737,12.74861,60,47.25139,19.51367,"L1",
1,26.1609583,21.56435,73,51.43565,12.42692,60,47.57307,19.51364,"L1",
1,26.1651042,22.05665,73,50.94335,12.06063,60,47.93937,19.51361,"L1",
1,26.1692500,22.34694,73,50.65306,12.1929,60,47.8071,19.51358,"L1",
1,26.1733958,22.47246,73,50.52754,12.44621,60,47.55379,19.51356,"L1",
1,26.1775417,22.90499,73,50.09501,12.58084,60,47.41916,19.51353,"L1",
1,26.1816875,23.2829,73,49.7171,12.84189,60,47.1581,19.5135,"L1",
1,26.1858333,22.44461,73,50.55539,13.07965,60,46.92036,19.51348,"L1",
1,26.1899792,22.64602,73,50.35398,12.85576,60,47.14425,19.51345,"L1",
1,26.1941250,22.08521,73,50.91479,12.37731,60,47.62269,19.51342,"L1",
1,26.1982708,21.9534,73,51.0466,11.93179,60,48.06821,19.51339,"L1",
1,26.2024167,23.00038,73,49.99962,12.08869,60,47.91131,19.51337,"L1",
1,26.2065625,22.98097,73,50.01903,12.38602,60,47.61398,19.51334,"L1",
1,26.2107083,22.69359,73,50.3064,12.40331,60,47.59669,19.51331,"L1",
1,26.2148542,21.99833,73,51.00167,12.54092,60,47.45908,19.51328,"L1",
1,26.2190000,21.93863,73,51.06137,12.87092,60,47.12908,19.51326,"L1",
1,26.2231458,22.33867,73,50.66133,12.71712,60,47.28288,19.51323,"L1",
1,26.2272917,21.46435,73,51.53565,12.67563,60,47.32437,19.5132,"L1",
1,26.2314375,21.58764,73,51.41235,12.4026,60,47.5974,19.51317,"L1",
1,26.2355833,22.3154,73,50.6846,12.41161,60,47.58839,19.51315,"L1",
1,26.2397292,21.66566,73,51.33434,12.39699,60,47.60301,19.51312,"L1",
1,26.2438750,21.81301,73,51.18699,12.31157,60,47.68843,19.51309,"L1",
1,26.2480208,22.57055,73,50.42945,12.51065,60,47.48935,19.51307,"L1",
1,26.2521667,22.92146,73,50.07854,12.6599,60,47.3401,19.51304,"L1",
1,26.2563125,22.52698,73,50.47302,12.77519,60,47.22481,19.51301,"L1",
1,26.2604583,22.3989,73,50.6011,12.82854,60,47.17146,19.51298,"L1",
1,26.2646042,23.28397,73,49.71603,12.56824,60,47.43176,19.51296,"L1",
1,26.2687500,22.89097,73,50.10902,12.34006,60,47.65994,19.51293,"L1",
1,26.2728958,21.31795,73,51.68205,12.18884,60,47.81116,19.5129,"L1",
1,26.2770417,22.24488,73,50.75512,12.16659,60,47.83341,19.51287,"L1",
1,26.2811875,22.34306,73,50.65694,12.20216,60,47.79784,19.51285,"L1",
1,26.2853333,22.48806,73,50.51194,12.34894,60,47.65106,19.51282,"L1",
1,26.2894792,22.09389,73,50.90611,12.27559,60,47.72441,19.51279,"L1",
1,26.2936250,22.05812,73,50.94189,12.46058,60,47.53942,19.51277,"L1",
1,26.2977708,22.50903,73,50.49097,12.54593,60,47.45407,19.51274,"L1",
1,26.3019167,22.61915,73,50.38085,12.33482,60,47.66518,19.51271,"L1",
1,26.3060625,22.63642,73,50.36358,12.22842,60,47.77158,19.51268,"L1",
1,26.3102083,22.0461,73,50.9539,12.25638,60,47.74362,19.51266,"L1",
1,26.3143542,21.43583,73,51.56417,12.41259,60,47.58741,19.51263,"L1",
1,26.3185000,23.36859,73,49.63141,12.72343,60,47.27657,19.5126,"L1",
1,26.3226458,22.95178,73,50.04822,12.8598,60,47.14021,19.51258,"L1",
1,26.3267917,21.73215,73,51.26785,12.84083,60,47.15916,19.51255,"L1",
1,26.3309375,21.69033,73,51.30967,12.61496,60,47.38504,19.51252,"L1",
1,26.3350833,21.02758,73,51.97242,12.24112,60,47.75888,19.51249,"L1",
1,26.3392292,21.00939,73,51.99061,12.19026,60,47.80974,19.51247,"L1",
1,26.3433750,21.8158,73,51.1842,12.51674,60,47.48326,19.51244,"L1",
1,26.3475208,22.04401,73,50.95599,12.51687,60,47.48313,19.51241,"L1",
1,26.3516667,22.06832,73,50.93169,12.55963,60,47.44036,19.51238,"L1",
1,26.3558125,21.11098,73,51.88902,12.60811,60,47.39189,19.51236,"L1",
1,26.3599583,22.1814,73,50.8186,12.44383,60,47.55617,19.51233,"L1",
1,26.3641042,22.45273,73,50.54727,12.31873,60,47.68127,19.5123,"L1",
1,26.3682500,22.53568,73,50.46432,12.19779,60,47.80222,19.51228,"L1",
1,26.3723958,22.06092,73,50.93908,12.20213,60,47.79787,19.51225,"L1",
1,26.3765417,22.01569,73,50.98431,12.07068,60,47.92932,19.51222,"L1",
1,26.3806875,21.8937,73,51.1063,12.07974,60,47.92026,19.5122,"L1",
1,26.3848333,22.57836,73,50.42164,12.36025,60,47.63975,19.51217,"L1",
1,26.3889792,22.72741,73,50.27259,12.35742,60,47.64257,19.51214,"L1",
1,26.3931250,21.78403,73,51.21597,12.3401,60,47.6599,19.51211,"L1",
1,26.3972708,22.14337,73,50.85663,12.60208,60,47.39793,19.51209,"L1",
1,26.4014167,22.20334,73,50.79666,12.46137,60,47.53863,19.51206,"L1",
1,26.4055625,22.17661,73,50.82339,12.38151,60,47.61849,19.51203,"L1",
1,26.4097083,21.77007,73,51.22993,12.03119,60,47.96881,19.512,"L1",
1,26.4138542,20.83824,73,52.16176,11.7652,60,48.2348,19.51198,"L1",
1,26.4180000,22.33048,73,50.66952,12.13675,60,47.86325,19.51195,"L1",
1,26.4221458,22.61546,73,50.38454,12.28771,60,47.71229,19.51192,"L1",
1,26.4262917,22.92635,73,50.07365,12.55655,60,47.44345,19.5119,"L1",
1,26.4304375,22.29761,73,50.70239,12.58829,60,47.41171,19.51187,"L1",
1,26.4345833,22.37995,73,50.62006,12.45114,60,47.54887,19.51184,"L1",
1,26.4387292,22.23184,73,50.76816,12.41897,60,47.58103,19.51182,"L1",
1,26.4428750,21.78137,73,51.21864,12.24938,60,47.75063,19.51179,"L1",
1,26.4470208,21.35653,73,51.64347,11.94721,60,48.05279,19.51176,"L1",
1,26.4511667,21.96854,73,51.03146,12.17439,60,47.82561,19.51173,"L1",
1,26.4553125,21.7631,73,51.2369,12.3658,60,47.6342,19.51171,"L1",
1,26.4594583,21.76234,73,51.23766,12.56557,60,47.43443,19.51168,"L1",
1,26.4636042,22.99546,73,50.00454,12.67081,60,47.32919,19.51165,"L1",
1,26.4677500,22.98511,73,50.01489,12.19234,60,47.80766,19.51163,"L1",
1,26.4718958,20.97511,73,52.02489,12.01362,60,47.98638,19.5116,"L1",
1,26.4760417,22.02092,73,50.97908,12.15565,60,47.84435,19.51157,"L1",
1,26.4801875,22.33871,73,50.66129,12.19168,60,47.80833,19.51155,"L1",
1,26.4843333,23.0045,73,49.9955,12.21495,60,47.78505,19.51152,"L1",
1,26.4884792,23.56639,73,49.43361,12.1827,60,47.81731,19.51149,"L1",
1,26.4926250,22.66543,73,50.33456,12.31416,60,47.68584,19.51147,"L1",
1,26.4967708,21.7551,73,51.2449,12.44299,60,47.55701,19.51144,"L1",
1,26.5009167,22.30269,73,50.69731,12.31063,60,47.68937,19.51141,"L1",
1,26.5050625,22.11369,73,50.88631,12.11462,60,47.88538,19.51138,"L1",
1,26.5092083,22.4825,73,50.5175,11.8752,60,48.1248,19.51136,"L1",
1,26.5133542,22.7513,73,50.2487,11.78203,60,48.21797,19.51133,"L1",
1,26.5175000,22.30389,73,50.69611,11.92623,60,48.07376,19.5113,"L1",
1,26.5216458,21.53851,73,51.46149,12.12359,60,47.87641,19.51128,"L1",
1,26.5257917,21.43077,73,51.56924,12.08869,60,47.91131,19.51125,"L1",
1,26.5299375,21.78451,73,51.21549,12.27258,60,47.72742,19.51122,"L1",
1,26.5340833,21.92468,73,51.07533,12.32573,60,47.67427,19.51119,"L1",
1,26.5382292,22.74668,73,50.25332,12.18457,60,47.81543,19.51117,"L1",
1,26.5423750,21.19792,73,51.80208,11.95989,60,48.04011,19.51114,"L1",
1,26.5465208,21.3577,73,51.6423,12.01054,60,47.98946,19.51111,"L1",
1,26.5506667,22.16191,73,50.83809,12.20271,60,47.79729,19.51109,"L1",
1,26.5548125,21.87082,73,51.12918,12.08043,60,47.91957,19.51106,"L1",
1,26.5589583,22.66254,73,50.33746,12.01882,60,47.98119,19.51103,"L1",
1,26.5631042,22.16621,73,50.83379,12.55005,60,47.44995,19.51101,"L1",
1,26.5672500,22.16093,73,50.83907,12.50323,60,47.49677,19.51098,"L1",
1,26.5713958,22.81789,73,50.18211,12.10701,60,47.89299,19.51095,"L1",
1,26.5755417,22.29173,73,50.70827,11.84288,60,48.15712,19.51093,"L1",
1,26.5796875,21.61879,73,51.38121,12.21663,60,47.78337,19.5109,"L1",
1,26.5838333,22.33185,73,50.66815,12.33355,60,47.66645,19.51087,"L1",
1,26.5879792,22.35095,73,50.64906,12.02944,60,47.97055,19.51084,"L1",
1,26.5921250,22.57655,73,50.42345,12.20241,60,47.79759,19.51082,"L1",
1,26.5962708,22.66074,73,50.33926,12.43603,60,47.56397,19.51079,"L1",
1,26.6004167,22.8668,73,50.13319,12.25541,60,47.74459,19.51076,"L1",
1,26.6045625,22.70753,73,50.29247,11.96662,60,48.03338,19.51074,"L1",
1,26.6087083,23.56386,73,49.43613,12.11481,60,47.88519,19.51071,"L1",
1,26.6128542,23.94294,73,49.05706,12.21005,60,47.78995,19.51068,"L1",
1,26.6170000,22.79725,73,50.20275,12.24922,60,47.75078,19.51066,"L1",
1,26.6211458,22.26055,73,50.73945,12.39732,60,47.60268,19.51063,"L1",
1,26.6252917,21.00702,73,51.99298,12.23433,60,47.76567,19.5106,"L1",
1,26.6294375,21.44424,73,51.55576,12.22894,60,47.77106,19.51057,"L1",
1,26.6335833,21.84306,73,51.15694,12.24597,60,47.75403,19.51055,"L1",
1,26.6377292,22.24682,73,50.75318,12.01352,60,47.98648,19.51052,"L1",
1,26.6418750,20.96387,73,52.03613,11.92999,60,48.07001,19.51049,"L1",
1,26.6460208,21.90992,73,51.09008,12.13744,60,47.86256,19.51047,"L1",
1,26.6501667,22.84314,73,50.15686,12.26091,60,47.73909,19.51044,"L1",
1,26.6543125,23.07052,73,49.92948,12.17374,60,47.82626,19.51041,"L1",
1,26.6584583,22.48639,73,50.51361,12.38262,60,47.61738,19.51039,"L1",
1,26.6626042,22.41506,73,50.58494,12.28565,60,47.71435,19.51036,"L1",
1,26.6667500,21.52147,73,51.47853,12.09855,60,47.90145,19.51033,"L1",
1,26.6708958,21.73294,73,51.26706,12.06914,60,47.93086,19.51031,"L1",
1,26.6750417,21.54525,73,51.45475,12.27569,60,47.72431,19.51028,"L1",
1,26.6791875,22.37037,73,50.62963,12.31153,60,47.68847,19.51025,"L1",
1,26.6833333,21.3462,73,51.6538,12.13787,60,47.86213,19.51023,"L1",
1,26.6874792,22.4207,73,50.5793,12.00319,60,47.99681,19.5102,"L1",
1,26.6916250,22.87829,73,50.12171,11.88052,60,48.11948,19.51017,"L1",
1,26.6957708,22.74778,73,50.25222,12.11604,60,47.88396,19.51015,"L1",
1,26.6999167,22.25799,73,50.74201,12.35547,60,47.64453,19.51012,"L1",
1,26.7040625,22.35046,73,50.64954,12.15443,60,47.84557,19.51009,"L1",
1,26.7082083,22.78964,73,50.21036,12.33551,60,47.66449,19.51007,"L1",
1,26.7123542,22.85476,73,50.14524,12.37878,60,47.62122,19.51004,"L1",
1,26.7165000,22.82536,73,50.17464,12.10308,60,47.89692,19.51001,"L1",
1,26.7206458,22.34887,73,50.65113,11.98857,60,48.01143,19.50998,"L1",
1,26.7247917,20.84967,73,52.15033,12.26891,60,47.73109,19.50996,"L1",
1,26.7289375,21.43826,73,51.56174,12.45797,60,47.54203,19.50993,"L1",
1,26.7330833,21.72368,73,51.27632,12.02762,60,47.97238,19.5099,"L1",
1,26.7372292,21.59801,73,51.40199,11.72807,60,48.27193,19.50988,"L1",
1,26.7413750,22.11524,73,50.88476,11.84963,60,48.15037,19.50985,"L1",
1,26.7455208,21.50355,73,51.49644,12.01756,60,47.98244,19.50982,"L1",
1,26.7496667,22.13918,73,50.86082,12.11874,60,47.88126,19.5098,"L1",
1,26.7538125,21.69748,73,51.30251,12.23785,60,47.76215,19.50977,"L1",
1,26.7579583,21.17493,73,51.82507,12.03407,60,47.96593,19.50974,"L1",
1,26.7621042,21.49432,73,51.50568,11.96324,60,48.03676,19.50972,"L1",
1,26.7662500,20.82462,73,52.17538,12.05563,60,47.94437,19.50969,"L1",
1,26.7703958,21.79984,73,51.20016,12.2906,60,47.7094,19.50966,"L1",
1,26.7745417,22.0832,73,50.9168,12.2691,60,47.7309,19.50964,"L1",
1,26.7786875,22.17343,73,50.82657,11.94746,60,48.05254,19.50961,"L1",
1,26.7828333,21.75102,73,51.24898,12.01191,60,47.98809,19.50958,"L1",
1,26.7869792,21.20168,73,51.79832,12.08204,60,47.91796,19.50956,"L1",
1,26.7911250,21.33253,73,51.66747,12.01382,60,47.98618,19.50953,"L1",
1,26.7952708,21.70932,73,51.29068,12.12705,60,47.87295,19.5095,"L1",
1,26.7994167,22.40801,73,50.59199,12.188,60,47.812,19.50948,"L1",
1,26.8035625,23.59501,73,49.40499,12.09964,60,47.90036,19.50945,"L1",
1,26.8077083,23.76227,73,49.23773,12.38209,60,47.61791,19.50942,"L1",
1,26.8118542,22.13591,73,50.86409,12.44959,60,47.55041,19.5094,"L1",
1,26.8160000,21.39331,73,51.60669,12.43952,60,47.56049,19.50937,"L1",
1,26.8201458,22.75377,73,50.24623,12.11668,60,47.88332,19.50934,"L1",
1,26.8242917,23.09711,73,49.90289,11.79505,60,48.20495,19.50932,"L1",
1,26.8284375,21.98244,73,51.01756,12.00717,60,47.99283,19.50929,"L1",
1,26.8325833,21.44402,73,51.55598,12.14069,60,47.85931,19.50926,"L1",
1,26.8367292,21.51439,73,51.48561,12.06778,60,47.93222,19.50924,"L1",
1,26.8408750,21.01192,73,51.98808,12.09142,60,47.90858,19.50921,"L1",
1,26.8450208,20.95264,73,52.04736,11.9961,60,48.0039,19.50918,"L1",
1,26.8491667,21.42774,73,51.57227,11.90005,60,48.09995,19.50916,"L1",
1,26.8533125,22.00749,73,50.99251,12.05019,60,47.94981,19.50913,"L1",
1,26.8574583,22.81055,73,50.18945,12.04016,60,47.95984,19.5091,"L1",
1,26.8616042,21.87324,73,51.12676,12.12101,60,47.87899,19.50908,"L1",
1,26.8657500,23.30441,73,49.69559,12.30238,60,47.69762,19.50905,"L1",
1,26.8698958,23.86958,73,49.13042,12.22544,60,47.77456,19.50902,"L1",
1,26.8740417,22.42029,73,50.57971,11.94398,60,48.05602,19.509,"L1",
1,26.8781875,22.33602,73,50.66398,11.72079,60,48.27921,19.50897,"L1",
1,26.8823333,22.50632,73,50.49368,11.67371,60,48.32629,19.50894,"L1",
1,26.8864792,22.23363,73,50.76637,11.65627,60,48.34373,19.50892,"L1",
1,26.8906250,20.96641,73,52.03359,12.08507,60,47.91493,19.50889,"L1",
1,26.8947708,22.09704,73,50.90295,12.32567,60,47.67432,19.50886,"L1",
1,26.8989167,22.10428,73,50.89572,12.11701,60,47.88299,19.50884,"L1",
1,26.9030625,22.03762,73,50.96238,12.21007,60,47.78992,19.50881,"L1",
1,26.9072083,21.24443,73,51.75557,12.16887,60,47.83113,19.50878,"L1",
1,26.9113542,21.7045,73,51.2955,12.07506,60,47.92493,19.50876,"L1",
1,26.9155000,22.26399,73,50.73601,12.06619,60,47.93381,19.50873,"L1",
1,26.9196458,22.13936,73,50.86063,12.09686,60,47.90314,19.5087,"L1",
1,26.9237917,22.1738,73,50.8262,12.04244,60,47.95756,19.50868,"L1",
1,26.9279375,22.59272,73,50.40728,12.09576,60,47.90424,19.50865,"L1",
1,26.9320833,22.19609,73,50.80391,12.2011,60,47.7989,19.50862,"L1",
1,26.9362292,22.06091,73,50.93909,11.92828,60,48.07172,19.5086,"L1",
1,26.9403750,21.39631,73,51.60369,11.66712,60,48.33287,19.50857,"L1",
1,26.9445208,20.95849,73,52.04151,11.60188,60,48.39812,19.50854,"L1",
1,26.9486667,20.99582,73,52.00418,11.81341,60,48.18659,19.50852,"L1",
1,26.9528125,21.15864,73,51.84136,12.10224,60,47.89776,19.50849,"L1",
1,26.9569583,20.62636,73,52.37364,11.94135,60,48.05865,19.50846,"L1",
1,26.9611042,20.65099,73,52.34901,11.60274,60,48.39726,19.50844,"L1",
1,26.9652500,21.4143,73,51.5857,11.76794,60,48.23206,19.50841,"L1",
1,26.9693958,22.29986,73,50.70014,12.08942,60,47.91058,19.50838,"L1",
1,26.9735417,21.72786,73,51.27214,12.072,60,47.92801,19.50836,"L1",
1,26.9776875,21.79636,73,51.20364,11.74974,60,48.25026,19.50833,"L1",
1,26.9818333,21.8368,73,51.1632,11.60848,60,48.39152,19.5083,"L1",
1,26.9859792,21.12747,73,51.87254,11.89914,60,48.10086,19.50828,"L1",
1,26.9901250,20.82781,73,52.17219,11.99854,60,48.00146,19.50825,"L1",
1,26.9942708,21.38892,73,51.61108,12.04667,60,47.95333,19.50823,"L1",
1,26.9984167,21.67233,73,51.32767,11.82629,60,48.17371,19.5082,"L1",
1,27.0025625,22.14954,73,50.85046,11.85373,60,48.14627,19.5082,"L1",
1,27.0067083,22.45269,73,50.54731,11.99769,60,48.00231,19.50822,"L1",
1,27.0108542,22.07809,73,50.92191,11.9419,60,48.05811,19.50823,"L1",
1,27.0150000,22.75962,73,50.24038,11.72706,60,48.27294,19.50825,"L1",
1,27.0191458,21.42879,73,51.57121,11.82135,60,48.17865,19.50827,"L1",
1,27.0232917,21.69492,73,51.30508,11.90115,60,48.09885,19.50829,"L1",
1,27.0274375,23.27242,73,49.72758,11.80789,60,48.19211,19.5083,"L1",
1,27.0315833,22.32592,73,50.67408,11.75769,60,48.24231,19.50832,"L1",
1,27.0357292,22.0291,73,50.9709,11.96039,60,48.03961,19.50834,"L1",
1,27.0398750,22.03548,73,50.96452,11.98962,60,48.01038,19.50835,"L1",
1,27.0440208,21.05033,73,51.94968,11.80387,60,48.19613,19.50837,"L1",
1,27.0481667,21.75542,73,51.24458,11.69016,60,48.30984,19.50839,"L1",
1,27.0523125,21.78792,73,51.21208,11.81293,60,48.18707,19.50841,"L1",
1,27.0564583,23.07217,73,49.92783,12.01025,60,47.98975,19.50842,"L1",
1,27.0606042,23.2441,73,49.7559,12.23098,60,47.76902,19.50844,"L1",
1,27.0647500,21.54467,73,51.45533,12.25786,60,47.74214,19.50846,"L1",
1,27.0688958,22.60763,73,50.39237,12.08129,60,47.91871,19.50847,"L1",
1,27.0730417,22.56489,73,50.43511,11.725,60,48.275,19.50849,"L1",
1,27.0771875,21.8661,73,51.1339,11.78488,60,48.21512,19.50851,"L1",
1,27.0813333,21.9251,73,51.0749,11.89055,60,48.10945,19.50853,"L1",
1,27.0854792,21.7798,73,51.2202,11.71591,60,48.28409,19.50854,"L1",
1,27.0896250,21.97992,73,51.02008,11.65399,60,48.34602,19.50856,"L1",
1,27.0937708,22.37921,73,50.6208,11.68645,60,48.31355,19.50858,"L1",
1,27.0979167,21.76294,73,51.23706,11.87459,60,48.12542,19.50859,"L1",
1,27.1020625,20.87375,73,52.12625,12.09915,60,47.90085,19.50861,"L1",
1,27.1062083,21.4717,73,51.5283,12.0322,60,47.9678,19.50863,"L1",
1,27.1103542,21.03813,73,51.96187,11.97618,60,48.02382,19.50865,"L1",
1,27.1145000,20.97324,73,52.02676,11.78318,60,48.21682,19.50866,"L1",
1,27.1186458,21.29503,73,51.70497,11.7012,60,48.2988,19.50868,"L1",
1,27.1227917,21.25417,73,51.74583,11.80113,60,48.19887,19.5087,"L1",
1,27.1269375,23.46762,73,49.53238,12.00815,60,47.99185,19.50871,"L1",
1,27.1310833,23.39096,73,49.60904,12.34546,60,47.65454,19.50873,"L1",
1,27.1352292,21.38521,73,51.61479,12.12656,60,47.87344,19.50875,"L1",
1,27.1393750,21.48888,73,51.51112,11.82282,60,48.17718,19.50877,"L1",
1,27.1435208,21.5351,73,51.4649,11.73154,60,48.26846,19.50878,"L1",
1,27.1476667,21.49125,73,51.50875,11.75697,60,48.24303,19.5088,"L1",
1,27.1518125,21.65272,73,51.34728,11.7144,60,48.2856,19.50882,"L1",
1,27.1559583,21.13538,73,51.86462,11.57478,60,48.42522,19.50883,"L1",
1,27.1601042,20.77951,73,52.22049,11.75273,60,48.24727,19.50885,"L1",
1,27.1642500,21.60745,73,51.39255,11.65259,60,48.34741,19.50887,"L1",
1,27.1683958,21.863,73,51.137,11.71337,60,48.28663,19.50889,"L1",
1,27.1725417,22.20939,73,50.79061,12.15531,60,47.84469,19.5089,"L1",
1,27.1766875,22.04931,73,50.95069,12.16307,60,47.83693,19.50892,"L1",
1,27.1808333,21.61573,73,51.38427,11.79548,60,48.20452,19.50894,"L1",
1,27.1849792,21.4684,73,51.53159,11.84346,60,48.15654,19.50896,"L1",
1,27.1891250,21.32142,73,51.67858,12.02571,60,47.97429,19.50897,"L1",
1,27.1932708,21.2843,73,51.71571,12.06128,60,47.93872,19.50899,"L1",
1,27.1974167,22.28213,73,50.71787,12.02446,60,47.97554,19.50901,"L1",
1,27.2015625,21.64595,73,51.35405,11.87777,60,48.12223,19.50902,"L1",
1,27.2057083,21.29877,73,51.70123,11.80382,60,48.19617,19.50904,"L1",
1,27.2098542,21.25507,73,51.74493,11.97015,60,48.02985,19.50906,"L1",
1,27.2140000,21.44276,73,51.55724,11.90357,60,48.09642,19.50908,"L1",
1,27.2181458,21.76447,73,51.23553,11.71566,60,48.28434,19.50909,"L1",
1,27.2222917,22.32649,73,50.67351,11.87394,60,48.12606,19.50911,"L1",
1,27.2264375,22.24718,73,50.75282,12.07242,60,47.92758,19.50912,"L1",
1,27.2305833,22.10942,73,50.89059,12.08211,60,47.91789,19.50914,"L1",
1,27.2347292,21.74651,73,51.25349,11.84327,60,48.15673,19.50916,"L1",
1,27.2388750,21.84794,73,51.15206,12.01131,60,47.98869,19.50918,"L1",
1,27.2430208,21.67314,73,51.32686,12.02321,60,47.97679,19.50919,"L1",
1,27.2471667,21.58158,73,51.41843,11.82913,60,48.17088,19.50921,"L1",
1,27.2513125,21.00874,73,51.99126,11.88164,60,48.11836,19.50923,"L1",
1,27.2554583,23.5524,73,49.4476,11.92675,60,48.07325,19.50924,"L1",
1,27.2596042,23.79064,73,49.20936,11.70705,60,48.29295,19.50926,"L1",
1,27.2637500,22.28481,73,50.71519,11.66255,60,48.33746,19.50928,"L1",
1,27.2678958,21.25993,73,51.74007,11.91925,60,48.08075,19.5093,"L1",
1,27.2720417,21.35892,73,51.64108,12.06912,60,47.93088,19.50931,"L1",
1,27.2761875,21.07643,73,51.92357,12.04379,60,47.95621,19.50933,"L1",
1,27.2803333,22.38857,73,50.61143,11.91311,60,48.08689,19.50935,"L1",
1,27.2844792,22.22672,73,50.77328,12.09303,60,47.90697,19.50937,"L1",
1,27.2886250,21.53347,73,51.46653,12.12051,60,47.87949,19.50938,"L1",
1,27.2927708,21.66478,73,51.33522,11.91304,60,48.08696,19.5094,"L1",
1,27.2969167,22.27262,73,50.72738,11.86442,60,48.13558,19.50941,"L1",
1,27.3010625,22.36576,73,50.63425,12.03613,60,47.96387,19.50943,"L1",
1,27.3052083,23.09082,73,49.90918,12.22861,60,47.77139,19.50945,"L1",
1,27.3093542,21.59492,73,51.40508,12.24101,60,47.75899,19.50947,"L1",
1,27.3135000,21.54736,73,51.45264,11.76959,60,48.23041,19.50948,"L1",
1,27.3176458,23.2014,73,49.79861,11.62044,60,48.37956,19.5095,"L1",
1,27.3217917,22.3909,73,50.6091,11.76502,60,48.23498,19.50952,"L1",
1,27.3259375,21.96934,73,51.03065,11.87983,60,48.12017,19.50953,"L1",
1,27.3300833,21.39724,73,51.60276,11.96062,60,48.03938,19.50955,"L1",
1,27.3342292,21.7112,73,51.2888,11.7868,60,48.2132,19.50957,"L1",
1,27.3383750,21.83037,73,51.16963,11.62403,60,48.37597,19.50959,"L1",
1,27.3425208,22.33837,73,50.66163,11.78002,60,48.21998,19.5096,"L1",
1,27.3466667,22.50356,73,50.49644,11.88039,60,48.11961,19.50962,"L1",
1,27.3508125,22.52984,73,50.47016,12.02658,60,47.97342,19.50964,"L1",
1,27.3549583,21.84953,73,51.15047,12.13894,60,47.86106,19.50965,"L1",
1,27.3591042,22.66278,73,50.33722,11.84552,60,48.15448,19.50967,"L1",
1,27.3632500,22.56178,73,50.43822,11.77967,60,48.22033,19.50969,"L1",
1,27.3673958,22.44832,73,50.55168,11.93733,60,48.06267,19.5097,"L1",
1,27.3715417,22.40946,73,50.59055,11.83428,60,48.16572,19.50972,"L1",
1,27.3756875,21.96957,73,51.03043,11.57795,60,48.42205,19.50974,"L1",
1,27.3798333,20.98437,73,52.01563,11.74131,60,48.25869,19.50976,"L1",
1,27.3839792,21.09252,73,51.90748,11.74237,60,48.25763,19.50977,"L1",
1,27.3881250,21.25438,73,51.74562,11.71439,60,48.28561,19.50979,"L1",
1,27.3922708,21.60106,73,51.39894,11.99696,60,48.00304,19.50981,"L1",
1,27.3964167,21.17389,73,51.82611,12.10956,60,47.89044,19.50982,"L1",
1,27.4005625,21.84579,73,51.15421,12.20497,60,47.79503,19.50984,"L1",
1,27.4047083,22.04043,73,50.95957,11.83115,60,48.16885,19.50986,"L1",
1,27.4088542,20.67273,73,52.32727,11.72167,60,48.27833,19.50987,"L1",
1,27.4130000,22.0445,73,50.9555,11.74259,60,48.25741,19.50989,"L1",
1,27.4171458,22.42708,73,50.57291,11.90017,60,48.09983,19.50991,"L1",
